product_id,handle,sku,collection,classification,field,old_text,new_text,status,source_facts,editorial_notes
prod_01KNTBXADCVVSRFRFK60X78V93,ol-01-2,OL-01-2,Oliver,CONFIGURABLE,subtitle,,Узкий однодверный шкаф с зеркалом в дверце — 81 см по фронту.,safe_to_rewrite,габариты 814×540×2110 мм; зеркало и 1 дверь — из названия; выбор стороны ручки — из названия,
prod_01KNTBXADCVVSRFRFK60X78V93,ol-01-2,OL-01-2,Oliver,CONFIGURABLE,description,,"Однодверный шкаф Oliver шириной 81 см с зеркалом в дверце — формат для комнаты, где полноценный гардероб не встаёт, а зеркало в рост нужно. Высота 211 см, глубина 54 см — стандартная под плечики. Сторона навески двери выбирается при заказе, поэтому шкаф одинаково удобно ставить по любую сторону от окна или кровати. Может дополнять двух- и трёхдверные шкафы линейки.",safe_to_rewrite,габариты 814×540×2110 мм; зеркало и 1 дверь — из названия; выбор стороны ручки — из названия,
prod_01KNTBXADCQ78KTFDG2CFXRDER,ol-02-1,OL-02-1,Oliver,CONFIGURABLE,subtitle,,"Двухдверный платяной шкаф Oliver — 123 см по фронту, базовый формат хранения.",safe_to_rewrite,габариты 1230×540×2110 мм; 2 двери — из названия; линейка шкафов Oliver — по каталогу,
prod_01KNTBXADCQ78KTFDG2CFXRDER,ol-02-1,OL-02-1,Oliver,CONFIGURABLE,description,,"Основной платяной шкаф коллекции Oliver: две дверцы, фронт 123 см, высота 211 см, глубина 54 см. Это средний формат линейки — шире узкого однодверного, но не требующий отдельной стены, как трёхдверный. Спокойный корпус в характере коллекции легко объединяется с комодами и тумбами Oliver в одну спальню.",safe_to_rewrite,габариты 1230×540×2110 мм; 2 двери — из названия; линейка шкафов Oliver — по каталогу,
prod_01KNTBXADCYJKGNAPE1WGQJBQZ,ol-03-1,OL-03-1,Oliver,CONFIGURABLE,subtitle,,Трёхдверный шкаф Oliver — 179 см по фронту.,safe_to_rewrite,"габариты 1790×642×2346 мм; 3 двери — из названия; сравнение с линейкой — по каталогу (ol-01-2, ol-02-1)",
prod_01KNTBXADCYJKGNAPE1WGQJBQZ,ol-03-1,OL-03-1,Oliver,CONFIGURABLE,description,,"Самый большой платяной шкаф Oliver: три дверцы, фронт 179 см, глубина 64 см, высота 235 см. Это уже не отдельный предмет, а полноценная система хранения на всю стену — для семейной спальни или комнаты, где шкаф заменяет гардеробную. Увеличенная относительно остальных шкафов линейки глубина оставляет запас под объёмные вещи.",safe_to_rewrite,"габариты 1790×642×2346 мм; 3 двери — из названия; сравнение с линейкой — по каталогу (ol-01-2, ol-02-1)",
prod_01KNTBXADDACBVH2BM1JSB2MWH,ol-05-1,OL-05-1,Oliver,CONFIGURABLE,subtitle,,"Комод Oliver стандартного формата — 90 см по фронту, высота 81 см.",safe_to_rewrite,"габариты 900×555×812 мм; линейка комодов (ol-05-2, ol-05-3, ol-05-n) — по каталогу",
prod_01KNTBXADDACBVH2BM1JSB2MWH,ol-05-1,OL-05-1,Oliver,CONFIGURABLE,description,,"Базовый комод коллекции Oliver: 90 см в ширину, 55,5 см в глубину, 81 см в высоту. Формат, который встаёт почти в любую спальню — у стены, под окном или напротив кровати, — а столешница на удобной высоте остаётся рабочей поверхностью для мелочей. В линейке есть широкая и высокая версии с теми же пропорциями фасадов, так что комоды можно комбинировать между собой.",safe_to_rewrite,"габариты 900×555×812 мм; линейка комодов (ol-05-2, ol-05-3, ol-05-n) — по каталогу",
prod_01KNTBXADD48JACA24PC4TXVCC,ol-05-2,OL-05-2,Oliver,CONFIGURABLE,subtitle,,Широкий комод Oliver — 130 см по фронту при той же высоте 81 см.,safe_to_rewrite,габариты 1300×555×812 мм; сравнение с ol-05-1 — по каталогу,
prod_01KNTBXADD48JACA24PC4TXVCC,ol-05-2,OL-05-2,Oliver,CONFIGURABLE,description,,"Широкая версия комода Oliver: 130 см по фронту при стандартных для линейки высоте 81 см и глубине 55,5 см. Дополнительные 40 см ширины относительно базовой модели дают заметно больше места в каждом ящике, а длинная столешница работает как низкая консоль — под зеркало, лампу или те вещи, которым не нашлось ящика.",safe_to_rewrite,габариты 1300×555×812 мм; сравнение с ol-05-1 — по каталогу,
prod_01KNTBXADDP2V5W6AKD074YRVF,ol-05-3,OL-05-3,Oliver,CONFIGURABLE,subtitle,,"Высокий комод Oliver — 132 см, хранение вверх при узком фронте 76 см.",safe_to_rewrite,габариты 760×555×1318 мм; версия ниже (ol-05-n) — по каталогу,
